flight_id;flight_no;scheduled_departure;scheduled_arrival;departure_airport;arrival_airport;status;aircraft_code;actual_departure;actual_arrival
9931;PG0278;27.07.2017 11:20:00;27.07.2017 14:45:00;OVB;SVO;Arrived;773;27.07.2017 11:23:00;27.07.2017 14:47:00
9932;PG0278;31.07.2017 11:20:00;31.07.2017 14:45:00;OVB;SVO;Arrived;773;31.07.2017 11:21:00;31.07.2017 14:45:00
9933;PG0278;14.08.2017 11:20:00;14.08.2017 14:45:00;OVB;SVO;Arrived;773;14.08.2017 14:40:00;14.08.2017 18:05:00
9934;PG0278;26.07.2017 11:20:00;26.07.2017 14:45:00;OVB;SVO;Arrived;773;26.07.2017 11:23:00;26.07.2017 14:46:00
9935;PG0278;21.07.2017 11:20:00;21.07.2017 14:45:00;OVB;SVO;Arrived;773;21.07.2017 11:23:00;21.07.2017 14:50:00
9936;PG0278;20.07.2017 11:20:00;20.07.2017 14:45:00;OVB;SVO;Arrived;773;20.07.2017 11:23:00;20.07.2017 14:44:00
9937;PG0278;19.08.2017 11:20:00;19.08.2017 14:45:00;OVB;SVO;Scheduled;773;;
9938;PG0278;28.07.2017 11:20:00;28.07.2017 14:45:00;OVB;SVO;Arrived;773;28.07.2017 11:25:00;28.07.2017 14:47:00
9939;PG0278;15.08.2017 11:20:00;15.08.2017 14:45:00;OVB;SVO;Arrived;773;15.08.2017 11:21:00;15.08.2017 14:43:00
9940;PG0204;19.07.2017 9:20:00;19.07.2017 11:25:00;OVB;KJA;Arrived;CN1;19.07.2017 9:24:00;19.07.2017 11:28:00
9941;PG0204;29.08.2017 9:20:00;29.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9942;PG0205;07.09.2017 10:30:00;07.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9943;PG0205;11.09.2017 10:30:00;11.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9944;PG0204;08.09.2017 9:20:00;08.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9945;PG0205;15.08.2017 10:30:00;15.08.2017 12:35:00;OVB;KJA;Arrived;CN1;15.08.2017 10:34:00;15.08.2017 12:40:00
9946;PG0204;11.09.2017 9:20:00;11.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9947;PG0205;27.08.2017 10:30:00;27.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9948;PG0204;01.09.2017 9:20:00;01.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9949;PG0204;23.07.2017 9:20:00;23.07.2017 11:25:00;OVB;KJA;Arrived;CN1;23.07.2017 9:23:00;23.07.2017 11:27:00
9950;PG0205;25.07.2017 10:30:00;25.07.2017 12:35:00;OVB;KJA;Arrived;CN1;25.07.2017 10:31:00;25.07.2017 12:35:00
9951;PG0205;19.07.2017 10:30:00;19.07.2017 12:35:00;OVB;KJA;Arrived;CN1;19.07.2017 10:34:00;19.07.2017 12:42:00
9952;PG0204;24.08.2017 9:20:00;24.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9953;PG0205;08.08.2017 10:30:00;08.08.2017 12:35:00;OVB;KJA;Arrived;CN1;08.08.2017 10:33:00;08.08.2017 12:39:00
9954;PG0205;21.08.2017 10:30:00;21.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9955;PG0205;26.07.2017 10:30:00;26.07.2017 12:35:00;OVB;KJA;Arrived;CN1;26.07.2017 13:36:00;26.07.2017 15:42:00
9956;PG0204;23.08.2017 9:20:00;23.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9957;PG0205;22.07.2017 10:30:00;22.07.2017 12:35:00;OVB;KJA;Arrived;CN1;22.07.2017 10:30:00;22.07.2017 12:35:00
9958;PG0205;31.08.2017 10:30:00;31.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9959;PG0204;14.08.2017 9:20:00;14.08.2017 11:25:00;OVB;KJA;Arrived;CN1;14.08.2017 9:25:00;14.08.2017 11:29:00
9960;PG0204;02.09.2017 9:20:00;02.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9961;PG0204;09.09.2017 9:20:00;09.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9962;PG0204;15.08.2017 9:20:00;15.08.2017 11:25:00;OVB;KJA;Arrived;CN1;15.08.2017 9:22:00;15.08.2017 11:28:00
9963;PG0205;20.08.2017 10:30:00;20.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9964;PG0204;02.08.2017 9:20:00;02.08.2017 11:25:00;OVB;KJA;Arrived;CN1;02.08.2017 9:22:00;02.08.2017 11:27:00
9965;PG0204;20.08.2017 9:20:00;20.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9966;PG0204;10.09.2017 9:20:00;10.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9967;PG0204;28.08.2017 9:20:00;28.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9968;PG0205;29.08.2017 10:30:00;29.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9969;PG0204;05.08.2017 9:20:00;05.08.2017 11:25:00;OVB;KJA;Arrived;CN1;05.08.2017 9:24:00;05.08.2017 11:30:00
9970;PG0205;05.08.2017 10:30:00;05.08.2017 12:35:00;OVB;KJA;Arrived;CN1;05.08.2017 10:31:00;05.08.2017 12:37:00
9971;PG0205;02.08.2017 10:30:00;02.08.2017 12:35:00;OVB;KJA;Arrived;CN1;02.08.2017 10:33:00;02.08.2017 12:36:00
9972;PG0205;07.08.2017 10:30:00;07.08.2017 12:35:00;OVB;KJA;Arrived;CN1;07.08.2017 10:34:00;07.08.2017 12:39:00
9973;PG0204;26.07.2017 9:20:00;26.07.2017 11:25:00;OVB;KJA;Arrived;CN1;26.07.2017 9:23:00;26.07.2017 11:28:00
9974;PG0205;13.09.2017 10:30:00;13.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9975;PG0204;26.08.2017 9:20:00;26.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9976;PG0205;12.08.2017 10:30:00;12.08.2017 12:35:00;OVB;KJA;Arrived;CN1;12.08.2017 10:31:00;12.08.2017 12:36:00
9977;PG0204;12.08.2017 9:20:00;12.08.2017 11:25:00;OVB;KJA;Arrived;CN1;12.08.2017 9:21:00;12.08.2017 11:26:00
9978;PG0205;08.09.2017 10:30:00;08.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9979;PG0204;24.07.2017 9:20:00;24.07.2017 11:25:00;OVB;KJA;Arrived;CN1;24.07.2017 9:22:00;24.07.2017 11:24:00
9980;PG0205;11.08.2017 10:30:00;11.08.2017 12:35:00;OVB;KJA;Arrived;CN1;11.08.2017 10:32:00;11.08.2017 12:35:00
9981;PG0204;11.08.2017 9:20:00;11.08.2017 11:25:00;OVB;KJA;Arrived;CN1;11.08.2017 9:22:00;11.08.2017 11:29:00
9982;PG0204;05.09.2017 9:20:00;05.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9983;PG0205;18.08.2017 10:30:00;18.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9984;PG0204;25.07.2017 9:20:00;25.07.2017 11:25:00;OVB;KJA;Arrived;CN1;25.07.2017 9:22:00;25.07.2017 11:28:00
9985;PG0204;27.08.2017 9:20:00;27.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9986;PG0204;07.08.2017 9:20:00;07.08.2017 11:25:00;OVB;KJA;Arrived;CN1;07.08.2017 9:22:00;07.08.2017 11:30:00
9987;PG0205;24.07.2017 10:30:00;24.07.2017 12:35:00;OVB;KJA;Arrived;CN1;24.07.2017 10:35:00;24.07.2017 12:41:00
9988;PG0205;31.07.2017 10:30:00;31.07.2017 12:35:00;OVB;KJA;Arrived;CN1;31.07.2017 10:32:00;31.07.2017 12:38:00
9989;PG0204;25.08.2017 9:20:00;25.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9990;PG0204;13.09.2017 9:20:00;13.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9991;PG0205;23.07.2017 10:30:00;23.07.2017 12:35:00;OVB;KJA;Arrived;CN1;23.07.2017 13:37:00;23.07.2017 15:42:00
9992;PG0205;10.09.2017 10:30:00;10.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9993;PG0205;23.08.2017 10:30:00;23.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9994;PG0204;14.09.2017 9:20:00;14.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9995;PG0204;22.08.2017 9:20:00;22.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
9996;PG0205;02.09.2017 10:30:00;02.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
9997;PG0204;27.07.2017 9:20:00;27.07.2017 11:25:00;OVB;KJA;Arrived;CN1;27.07.2017 9:21:00;27.07.2017 11:25:00
9998;PG0204;20.07.2017 9:20:00;20.07.2017 11:25:00;OVB;KJA;Arrived;CN1;20.07.2017 9:23:00;20.07.2017 11:29:00
9999;PG0205;14.09.2017 10:30:00;14.09.2017 12:35:00;OVB;KJA;Cancelled;CN1;;
10000;PG0205;26.08.2017 10:30:00;26.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10001;PG0205;09.09.2017 10:30:00;09.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10002;PG0204;06.08.2017 9:20:00;06.08.2017 11:25:00;OVB;KJA;Arrived;CN1;06.08.2017 9:21:00;06.08.2017 11:26:00
10003;PG0205;04.09.2017 10:30:00;04.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10004;PG0204;01.08.2017 9:20:00;01.08.2017 11:25:00;OVB;KJA;Arrived;CN1;01.08.2017 9:21:00;01.08.2017 11:29:00
10005;PG0204;16.07.2017 9:20:00;16.07.2017 11:25:00;OVB;KJA;Arrived;CN1;16.07.2017 9:24:00;16.07.2017 11:28:00
10006;PG0204;19.08.2017 9:20:00;19.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10007;PG0204;08.08.2017 9:20:00;08.08.2017 11:25:00;OVB;KJA;Arrived;CN1;08.08.2017 9:24:00;08.08.2017 11:30:00
10008;PG0205;01.08.2017 10:30:00;01.08.2017 12:35:00;OVB;KJA;Arrived;CN1;01.08.2017 10:34:00;01.08.2017 12:39:00
10009;PG0204;18.07.2017 9:20:00;18.07.2017 11:25:00;OVB;KJA;Arrived;CN1;18.07.2017 9:25:00;18.07.2017 11:31:00
10010;PG0204;17.08.2017 9:20:00;17.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10011;PG0204;21.07.2017 9:20:00;21.07.2017 11:25:00;OVB;KJA;Arrived;CN1;21.07.2017 9:26:00;21.07.2017 11:31:00
10012;PG0205;18.07.2017 10:30:00;18.07.2017 12:35:00;OVB;KJA;Arrived;CN1;18.07.2017 10:33:00;18.07.2017 12:36:00
10013;PG0204;09.08.2017 9:20:00;09.08.2017 11:25:00;OVB;KJA;Arrived;CN1;09.08.2017 9:24:00;09.08.2017 11:28:00
10014;PG0205;09.08.2017 10:30:00;09.08.2017 12:35:00;OVB;KJA;Arrived;CN1;09.08.2017 10:34:00;09.08.2017 12:37:00
10015;PG0205;19.08.2017 10:30:00;19.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10016;PG0204;18.08.2017 9:20:00;18.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10017;PG0205;03.09.2017 10:30:00;03.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10018;PG0204;03.09.2017 9:20:00;03.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10019;PG0204;29.07.2017 9:20:00;29.07.2017 11:25:00;OVB;KJA;Arrived;CN1;29.07.2017 9:24:00;29.07.2017 11:31:00
10020;PG0205;22.08.2017 10:30:00;22.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10021;PG0205;04.08.2017 10:30:00;04.08.2017 12:35:00;OVB;KJA;Arrived;CN1;04.08.2017 10:32:00;04.08.2017 12:37:00
10022;PG0205;29.07.2017 10:30:00;29.07.2017 12:35:00;OVB;KJA;Arrived;CN1;29.07.2017 10:34:00;29.07.2017 12:38:00
10023;PG0204;31.08.2017 9:20:00;31.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10024;PG0204;04.09.2017 9:20:00;04.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10025;PG0205;25.08.2017 10:30:00;25.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10026;PG0205;30.08.2017 10:30:00;30.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10027;PG0205;24.08.2017 10:30:00;24.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10028;PG0205;27.07.2017 10:30:00;27.07.2017 12:35:00;OVB;KJA;Arrived;CN1;27.07.2017 10:32:00;27.07.2017 12:35:00
10029;PG0205;12.09.2017 10:30:00;12.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10030;PG0204;28.07.2017 9:20:00;28.07.2017 11:25:00;OVB;KJA;Arrived;CN1;28.07.2017 9:21:00;28.07.2017 11:24:00
10031;PG0205;13.08.2017 10:30:00;13.08.2017 12:35:00;OVB;KJA;Arrived;CN1;13.08.2017 10:32:00;13.08.2017 12:36:00
10032;PG0205;05.09.2017 10:30:00;05.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10033;PG0204;12.09.2017 9:20:00;12.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10034;PG0205;28.07.2017 10:30:00;28.07.2017 12:35:00;OVB;KJA;Arrived;CN1;28.07.2017 10:33:00;28.07.2017 12:38:00
10035;PG0205;21.07.2017 10:30:00;21.07.2017 12:35:00;OVB;KJA;Arrived;CN1;21.07.2017 10:34:00;21.07.2017 12:38:00
10036;PG0204;30.08.2017 9:20:00;30.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10037;PG0204;17.07.2017 9:20:00;17.07.2017 11:25:00;OVB;KJA;Arrived;CN1;17.07.2017 9:23:00;17.07.2017 11:29:00
10038;PG0205;28.08.2017 10:30:00;28.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10039;PG0204;16.08.2017 9:20:00;16.08.2017 11:25:00;OVB;KJA;On Time;CN1;;
10040;PG0204;30.07.2017 9:20:00;30.07.2017 11:25:00;OVB;KJA;Arrived;CN1;30.07.2017 12:00:00;30.07.2017 14:04:00
10041;PG0205;06.09.2017 10:30:00;06.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10042;PG0205;06.08.2017 10:30:00;06.08.2017 12:35:00;OVB;KJA;Arrived;CN1;06.08.2017 10:33:00;06.08.2017 12:39:00
10043;PG0204;31.07.2017 9:20:00;31.07.2017 11:25:00;OVB;KJA;Arrived;CN1;31.07.2017 9:22:00;31.07.2017 11:29:00
10044;PG0205;01.09.2017 10:30:00;01.09.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10045;PG0204;10.08.2017 9:20:00;10.08.2017 11:25:00;OVB;KJA;Arrived;CN1;10.08.2017 9:20:00;10.08.2017 11:28:00
10046;PG0205;17.08.2017 10:30:00;17.08.2017 12:35:00;OVB;KJA;Scheduled;CN1;;
10047;PG0205;17.07.2017 10:30:00;17.07.2017 12:35:00;OVB;KJA;Arrived;CN1;17.07.2017 10:34:00;17.07.2017 12:39:00
10048;PG0204;04.08.2017 9:20:00;04.08.2017 11:25:00;OVB;KJA;Arrived;CN1;04.08.2017 9:22:00;04.08.2017 11:27:00
10049;PG0205;10.08.2017 10:30:00;10.08.2017 12:35:00;OVB;KJA;Arrived;CN1;10.08.2017 10:34:00;10.08.2017 12:38:00
10050;PG0204;21.08.2017 9:20:00;21.08.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10051;PG0204;22.07.2017 9:20:00;22.07.2017 11:25:00;OVB;KJA;Arrived;CN1;22.07.2017 9:25:00;22.07.2017 11:29:00
10052;PG0204;07.09.2017 9:20:00;07.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10053;PG0205;30.07.2017 10:30:00;30.07.2017 12:35:00;OVB;KJA;Arrived;CN1;30.07.2017 13:29:00;30.07.2017 15:32:00
10054;PG0205;14.08.2017 10:30:00;14.08.2017 12:35:00;OVB;KJA;Arrived;CN1;14.08.2017 10:32:00;14.08.2017 12:37:00
10055;PG0205;16.07.2017 10:30:00;16.07.2017 12:35:00;OVB;KJA;Arrived;CN1;16.07.2017 10:34:00;16.07.2017 12:39:00
10056;PG0204;03.08.2017 9:20:00;03.08.2017 11:25:00;OVB;KJA;Arrived;CN1;03.08.2017 9:21:00;03.08.2017 11:27:00
10057;PG0205;03.08.2017 10:30:00;03.08.2017 12:35:00;OVB;KJA;Arrived;CN1;03.08.2017 10:36:00;03.08.2017 12:42:00
10058;PG0204;13.08.2017 9:20:00;13.08.2017 11:25:00;OVB;KJA;Arrived;CN1;13.08.2017 9:22:00;13.08.2017 11:27:00
10059;PG0205;16.08.2017 10:30:00;16.08.2017 12:35:00;OVB;KJA;On Time;CN1;;
10060;PG0204;06.09.2017 9:20:00;06.09.2017 11:25:00;OVB;KJA;Scheduled;CN1;;
10061;PG0205;20.07.2017 10:30:00;20.07.2017 12:35:00;OVB;KJA;Arrived;CN1;20.07.2017 10:33:00;20.07.2017 12:37:00
10062;PG0186;19.08.2017 10:50:00;19.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10063;PG0186;10.08.2017 10:50:00;10.08.2017 13:00:00;OVB;PEE;Arrived;319;10.08.2017 10:53:00;10.08.2017 13:04:00
10064;PG0186;03.08.2017 10:50:00;03.08.2017 13:00:00;OVB;PEE;Arrived;319;03.08.2017 10:54:00;03.08.2017 13:02:00
10065;PG0186;31.08.2017 10:50:00;31.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10066;PG0186;27.07.2017 10:50:00;27.07.2017 13:00:00;OVB;PEE;Arrived;319;27.07.2017 10:50:00;27.07.2017 12:59:00
10067;PG0186;27.08.2017 10:50:00;27.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10068;PG0186;08.08.2017 10:50:00;08.08.2017 13:00:00;OVB;PEE;Arrived;319;08.08.2017 10:51:00;08.08.2017 13:00:00
10069;PG0186;25.07.2017 10:50:00;25.07.2017 13:00:00;OVB;PEE;Arrived;319;25.07.2017 10:53:00;25.07.2017 13:03:00
10070;PG0186;30.07.2017 10:50:00;30.07.2017 13:00:00;OVB;PEE;Arrived;319;30.07.2017 10:54:00;30.07.2017 13:05:00
10071;PG0186;06.09.2017 10:50:00;06.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10072;PG0186;02.09.2017 10:50:00;02.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10073;PG0186;14.08.2017 10:50:00;14.08.2017 13:00:00;OVB;PEE;Arrived;319;14.08.2017 10:53:00;14.08.2017 13:02:00
10074;PG0186;21.07.2017 10:50:00;21.07.2017 13:00:00;OVB;PEE;Arrived;319;21.07.2017 10:55:00;21.07.2017 13:06:00
10075;PG0186;05.08.2017 10:50:00;05.08.2017 13:00:00;OVB;PEE;Arrived;319;05.08.2017 10:50:00;05.08.2017 13:00:00
10076;PG0186;07.09.2017 10:50:00;07.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10077;PG0186;04.08.2017 10:50:00;04.08.2017 13:00:00;OVB;PEE;Arrived;319;04.08.2017 10:53:00;04.08.2017 13:04:00
10078;PG0186;26.07.2017 10:50:00;26.07.2017 13:00:00;OVB;PEE;Arrived;319;26.07.2017 10:54:00;26.07.2017 13:05:00
10079;PG0186;23.08.2017 10:50:00;23.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10080;PG0186;06.08.2017 10:50:00;06.08.2017 13:00:00;OVB;PEE;Arrived;319;06.08.2017 10:54:00;06.08.2017 13:03:00
10081;PG0186;12.08.2017 10:50:00;12.08.2017 13:00:00;OVB;PEE;Arrived;319;12.08.2017 10:52:00;12.08.2017 13:02:00
10082;PG0186;22.07.2017 10:50:00;22.07.2017 13:00:00;OVB;PEE;Arrived;319;22.07.2017 10:51:00;22.07.2017 13:02:00
10083;PG0186;25.08.2017 10:50:00;25.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10084;PG0186;14.09.2017 10:50:00;14.09.2017 13:00:00;OVB;PEE;Cancelled;319;;
10085;PG0186;18.07.2017 10:50:00;18.07.2017 13:00:00;OVB;PEE;Arrived;319;18.07.2017 10:52:00;18.07.2017 13:05:00
10086;PG0186;13.09.2017 10:50:00;13.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10087;PG0186;01.08.2017 10:50:00;01.08.2017 13:00:00;OVB;PEE;Arrived;319;01.08.2017 10:53:00;01.08.2017 13:03:00
10088;PG0186;28.07.2017 10:50:00;28.07.2017 13:00:00;OVB;PEE;Arrived;319;28.07.2017 10:54:00;28.07.2017 13:06:00
10089;PG0186;20.08.2017 10:50:00;20.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10090;PG0186;08.09.2017 10:50:00;08.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10091;PG0186;03.09.2017 10:50:00;03.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10092;PG0186;17.08.2017 10:50:00;17.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10093;PG0186;24.08.2017 10:50:00;24.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10094;PG0186;16.08.2017 10:50:00;16.08.2017 13:00:00;OVB;PEE;On Time;319;;
10095;PG0186;16.07.2017 10:50:00;16.07.2017 13:00:00;OVB;PEE;Arrived;319;16.07.2017 10:52:00;16.07.2017 13:01:00
10096;PG0186;09.08.2017 10:50:00;09.08.2017 13:00:00;OVB;PEE;Arrived;319;09.08.2017 10:54:00;09.08.2017 13:03:00
10097;PG0186;26.08.2017 10:50:00;26.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10098;PG0186;01.09.2017 10:50:00;01.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10099;PG0186;23.07.2017 10:50:00;23.07.2017 13:00:00;OVB;PEE;Arrived;319;23.07.2017 10:53:00;23.07.2017 13:02:00
10100;PG0186;28.08.2017 10:50:00;28.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10101;PG0186;04.09.2017 10:50:00;04.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10102;PG0186;29.08.2017 10:50:00;29.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10103;PG0186;07.08.2017 10:50:00;07.08.2017 13:00:00;OVB;PEE;Arrived;319;07.08.2017 10:53:00;07.08.2017 13:04:00
10104;PG0186;12.09.2017 10:50:00;12.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10105;PG0186;11.09.2017 10:50:00;11.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10106;PG0186;13.08.2017 10:50:00;13.08.2017 13:00:00;OVB;PEE;Arrived;319;13.08.2017 10:52:00;13.08.2017 13:02:00
10107;PG0186;05.09.2017 10:50:00;05.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10108;PG0186;09.09.2017 10:50:00;09.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10109;PG0186;30.08.2017 10:50:00;30.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10110;PG0186;15.08.2017 10:50:00;15.08.2017 13:00:00;OVB;PEE;Arrived;319;15.08.2017 10:53:00;15.08.2017 13:07:00
10111;PG0186;17.07.2017 10:50:00;17.07.2017 13:00:00;OVB;PEE;Arrived;319;17.07.2017 10:52:00;17.07.2017 13:02:00
10112;PG0186;20.07.2017 10:50:00;20.07.2017 13:00:00;OVB;PEE;Arrived;319;20.07.2017 10:53:00;20.07.2017 13:07:00
10113;PG0186;11.08.2017 10:50:00;11.08.2017 13:00:00;OVB;PEE;Arrived;319;11.08.2017 10:54:00;11.08.2017 13:04:00
10114;PG0186;24.07.2017 10:50:00;24.07.2017 13:00:00;OVB;PEE;Arrived;319;24.07.2017 10:51:00;24.07.2017 13:00:00
10115;PG0186;18.08.2017 10:50:00;18.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10116;PG0186;02.08.2017 10:50:00;02.08.2017 13:00:00;OVB;PEE;Arrived;319;02.08.2017 10:53:00;02.08.2017 13:02:00
10117;PG0186;31.07.2017 10:50:00;31.07.2017 13:00:00;OVB;PEE;Arrived;319;31.07.2017 10:51:00;31.07.2017 13:03:00
10118;PG0186;10.09.2017 10:50:00;10.09.2017 13:00:00;OVB;PEE;Scheduled;319;;
10119;PG0186;29.07.2017 10:50:00;29.07.2017 13:00:00;OVB;PEE;Arrived;319;29.07.2017 10:51:00;29.07.2017 13:02:00
10120;PG0186;22.08.2017 10:50:00;22.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10121;PG0186;21.08.2017 10:50:00;21.08.2017 13:00:00;OVB;PEE;Scheduled;319;;
10122;PG0186;19.07.2017 10:50:00;19.07.2017 13:00:00;OVB;PEE;Arrived;319;19.07.2017 10:53:00;19.07.2017 13:03:00
10123;PG0583;27.08.2017 3:35:00;27.08.2017 5:30:00;OVB;ABA;Scheduled;CN1;;
10124;PG0583;12.09.2017 3:35:00;12.09.2017 5:30:00;OVB;ABA;Scheduled;CN1;;
10125;PG0583;19.07.2017 3:35:00;19.07.2017 5:30:00;OVB;ABA;Arrived;CN1;19.07.2017 7:08:00;19.07.2017 9:04:00
10126;PG0584;13.09.2017 4:45:00;13.09.2017 6:40:00;OVB;ABA;Scheduled;CN1;;
10127;PG0584;01.09.2017 4:45:00;01.09.2017 6:40:00;OVB;ABA;Scheduled;CN1;;
10128;PG0584;19.07.2017 4:45:00;19.07.2017 6:40:00;OVB;ABA;Arrived;CN1;19.07.2017 4:46:00;19.07.2017 6:40:00
10129;PG0584;21.08.2017 4:45:00;21.08.2017 6:40:00;OVB;ABA;Scheduled;CN1;;
10130;PG0584;10.09.2017 4:45:00;10.09.2017 6:40:00;OVB;ABA;Scheduled;CN1;;
10131;PG0584;23.08.2017 4:45:00;23.08.2017 6:40:00;OVB;ABA;Scheduled;CN1;;
10132;PG0583;23.08.2017 3:35:00;23.08.2017 5:30:00;OVB;ABA;Scheduled;CN1;;
10133;PG0583;03.09.2017 3:35:00;03.09.2017 5:30:00;OVB;ABA;Scheduled;CN1;;
10134;PG0583;23.07.2017 3:35:00;23.07.2017 5:30:00;OVB;ABA;Arrived;CN1;23.07.2017 3:37:00;23.07.2017 5:32:00
10135;PG0583;05.08.2017 3:35:00;05.08.2017 5:30:00;OVB;ABA;Arrived;CN1;05.08.2017 3:37:00;05.08.2017 5:33:00
10136;PG0584;15.08.2017 4:45:00;15.08.2017 6:40:00;OVB;ABA;Arrived;CN1;15.08.2017 4:48:00;15.08.2017 6:42:00
10137;PG0584;29.07.2017 4:45:00;29.07.2017 6:40:00;OVB;ABA;Arrived;CN1;29.07.2017 4:48:00;29.07.2017 6:44:00
10138;PG0584;05.09.2017 4:45:00;05.09.2017 6:40:00;OVB;ABA;Scheduled;CN1;;
10139;PG0583;22.07.2017 3:35:00;22.07.2017 5:30:00;OVB;ABA;Arrived;CN1;22.07.2017 3:36:00;22.07.2017 5:31:00
10140;PG0583;31.08.2017 3:35:00;31.08.2017 5:30:00;OVB;ABA;Scheduled;CN1;;
10141;PG0583;05.09.2017 3:35:00;05.09.2017 5:30:00;OVB;ABA;Scheduled;CN1;;
10142;PG0584;19.08.2017 4:45:00;19.08.2017 6:40:00;OVB;ABA;Scheduled;CN1;;
10143;PG0583;21.07.2017 3:35:00;21.07.2017 5:30:00;OVB;ABA;Arrived;CN1;21.07.2017 3:38:00;21.07.2017 5:32:00
10144;PG0584;20.08.2017 4:45:00;20.08.2017 6:40:00;OVB;ABA;Scheduled;CN1;;
