ticket_no;flight_id;fare_conditions;amount
0005432706330;2926;Economy;3400,00
0005432706309;2926;Economy;3400,00
0005432706321;2926;Economy;3400,00
0005432706310;2926;Economy;3400,00
0005432706308;2926;Economy;3400,00
0005432706323;2926;Economy;3400,00
0005432706322;2926;Economy;3400,00
0005432706328;2926;Economy;3400,00
0005432217725;2926;Economy;3400,00
0005432706332;2926;Economy;3400,00
0005432706319;2926;Economy;3400,00
0005432706325;2926;Economy;3400,00
0005432706315;2926;Economy;3400,00
0005432706320;2926;Economy;3400,00
0005432706317;2926;Economy;3400,00
0005432706327;2926;Economy;3400,00
0005432706314;2926;Economy;3400,00
0005432217724;2926;Economy;3400,00
0005432692531;30019;Business;10300,00
0005432692533;30019;Business;10300,00
0005432692527;30019;Business;10300,00
0005432692534;30019;Business;10300,00
0005432880563;30019;Economy;3400,00
0005432880561;30019;Economy;3400,00
0005432692552;30019;Economy;3400,00
0005432692547;30019;Economy;3400,00
0005432880555;30019;Economy;3400,00
0005432692541;30019;Economy;3800,00
0005432692556;30019;Economy;3800,00
0005432692553;30019;Economy;3800,00
0005432692545;30019;Economy;3800,00
0005432692529;30019;Economy;3400,00
0005432692549;30019;Economy;3400,00
0005432692528;30019;Economy;3400,00
0005432880557;30019;Economy;3400,00
0005432880562;30019;Economy;3400,00
0005432692554;30019;Economy;3400,00
0005432692550;30019;Economy;3400,00
0005432692557;30019;Economy;3400,00
0005432692543;30019;Economy;3400,00
0005432692539;30019;Economy;3400,00
0005432880551;30019;Economy;3400,00
0005432692536;30019;Economy;3400,00
0005432692540;30019;Economy;3400,00
0005432880553;30019;Economy;3400,00
0005432880554;30019;Economy;3400,00
0005432692555;30019;Economy;3400,00
0005432692546;30019;Economy;3400,00
0005432880558;30019;Economy;3400,00
0005432692548;30019;Economy;3400,00
0005432692551;30019;Economy;3400,00
0005432880552;30019;Economy;3400,00
0005432880565;30019;Economy;3400,00
0005432880564;30019;Economy;3400,00
0005432692530;30019;Economy;3400,00
0005432880560;30019;Economy;3400,00
0005432692538;30019;Economy;3400,00
0005432692532;30019;Economy;3400,00
0005432692558;30019;Economy;3400,00
0005432692544;30019;Economy;3400,00
0005432692535;30019;Economy;3400,00
0005432880556;30019;Economy;3400,00
0005432692542;30019;Economy;3400,00
0005432692537;30019;Economy;3400,00
0005432880559;30019;Economy;3400,00
0005433113495;19632;Economy;19700,00
0005433113496;19632;Economy;19700,00
0005435068172;3533;Business;26900,00
0005435068190;3533;Business;26900,00
0005435068181;3533;Business;26900,00
0005435068175;3533;Business;26900,00
0005435718830;3533;Business;26900,00
0005435068200;3533;Business;26900,00
0005435068194;3533;Business;26900,00
0005435068180;3533;Economy;9000,00
0005435068207;3533;Economy;9000,00
0005435068210;3533;Economy;9000,00
0005435068163;3533;Economy;9000,00
0005435718828;3533;Economy;9000,00
0005435718827;3533;Economy;9000,00
0005435068160;3533;Economy;9900,00
0005435068161;3533;Economy;9900,00
0005435068176;3533;Economy;9900,00
0005435068170;3533;Economy;9000,00
0005435068168;3533;Economy;9000,00
0005435068199;3533;Economy;9000,00
0005435068162;3533;Economy;9000,00
0005435068169;3533;Economy;9000,00
0005435718831;3533;Economy;9000,00
0005435068184;3533;Economy;9000,00
0005435068195;3533;Economy;9000,00
0005435068208;3533;Economy;9000,00
0005435068178;3533;Economy;9000,00
0005435068192;3533;Economy;9000,00
0005435068174;3533;Economy;9000,00
0005435068183;3533;Economy;9000,00
0005435068198;3533;Economy;9000,00
0005435068166;3533;Economy;9000,00
0005435068191;3533;Economy;9000,00
0005435068187;3533;Economy;9000,00
0005435718829;3533;Economy;9000,00
0005435068173;3533;Economy;9000,00
0005435068158;3533;Economy;9000,00
0005435068171;3533;Economy;9000,00
0005435068202;3533;Economy;9000,00
0005435068209;3533;Economy;9000,00
0005435068164;3533;Economy;9000,00
0005435068159;3533;Economy;9000,00
0005435068197;3533;Economy;9000,00
0005435068204;3533;Economy;9000,00
0005435068179;3533;Economy;9000,00
0005435068205;3533;Economy;9000,00
0005435068185;3533;Economy;9000,00
0005435068193;3533;Economy;9000,00
0005435068201;3533;Economy;9000,00
0005435068188;3533;Economy;9000,00
0005435068206;3533;Economy;9000,00
0005435068186;3533;Economy;9000,00
0005435068189;3533;Economy;9000,00
0005435068196;3533;Economy;9000,00
0005435068203;3533;Economy;9000,00
0005435068177;3533;Economy;9000,00
0005435068182;3533;Economy;9000,00
0005435068167;3533;Economy;9000,00
0005435068165;3533;Economy;9000,00
0005435925060;15302;Economy;9000,00
0005435925056;15302;Economy;9000,00
0005435925051;15302;Economy;9000,00
0005435925049;15302;Economy;9900,00
0005435925048;15302;Economy;9000,00
0005435925057;15302;Economy;9000,00
0005435925052;15302;Economy;9000,00
0005435925046;15302;Economy;9000,00
0005435939856;15302;Economy;9000,00
0005435925053;15302;Economy;9000,00
0005435925058;15302;Economy;9000,00
0005435925047;15302;Economy;9000,00
0005435925059;15302;Economy;9000,00
0005435925055;15302;Economy;9000,00
0005435925050;15302;Economy;9000,00
0005435925054;15302;Economy;9000,00
0005432157458;62;Business;20000,00
0005432157457;62;Economy;6700,00
0005432816945;1;Business;20000,00
0005432261100;1;Business;20000,00
0005432261133;1;Business;20000,00
0005432261098;1;Business;20000,00
0005432261099;1;Business;20000,00
0005432816962;1;Business;20000,00
0005432261101;1;Business;20000,00
0005432261122;1;Business;20000,00
0005432816959;1;Business;20000,00
0005432261110;1;Business;20000,00
0005432261129;1;Business;20000,00
0005432261096;1;Business;20000,00
0005432816955;1;Economy;7300,00
0005432816943;1;Economy;7300,00
0005432261119;1;Economy;7300,00
0005432816938;1;Economy;7300,00
0005432816947;1;Economy;6700,00
0005432261090;1;Economy;6700,00
0005432816951;1;Economy;6700,00
0005432816960;1;Economy;6700,00
0005432261115;1;Economy;6700,00
0005432816954;1;Economy;6700,00
0005432816961;1;Economy;6700,00
0005432261097;1;Economy;6700,00
0005432261092;1;Economy;6700,00
0005432816963;1;Economy;6700,00
0005432261103;1;Economy;6700,00
0005432261116;1;Economy;6700,00
0005432261109;1;Economy;6700,00
0005432816939;1;Economy;6700,00
0005432261121;1;Economy;6700,00
0005432261126;1;Economy;6700,00
0005432816940;1;Economy;6700,00
0005432261120;1;Economy;6700,00
0005432261087;1;Economy;6700,00
0005432816965;1;Economy;6700,00
0005432288927;1;Economy;6700,00
0005432261112;1;Economy;6700,00
0005432261127;1;Economy;6700,00
0005432816958;1;Economy;6700,00
0005432261114;1;Economy;6700,00
0005432816946;1;Economy;6700,00
0005432816964;1;Economy;6700,00
0005432261132;1;Economy;6700,00
0005432816952;1;Economy;6700,00
0005432261113;1;Economy;6700,00
0005432261125;1;Economy;6700,00
0005432261118;1;Economy;6700,00
0005432261102;1;Economy;6700,00
0005432816966;1;Economy;7300,00
0005432288929;1;Economy;7300,00
0005432261128;1;Economy;7300,00
0005432261091;1;Economy;6700,00
0005432261123;1;Economy;6700,00
0005432261107;1;Economy;7300,00
0005432261094;1;Economy;6700,00
0005432816957;1;Economy;6700,00
0005432261111;1;Economy;6700,00
0005432261124;1;Economy;6700,00
0005432261108;1;Economy;6700,00
0005432816948;1;Economy;6700,00
0005432261093;1;Economy;6700,00
0005432816953;1;Economy;6700,00
0005432816949;1;Economy;6700,00
0005432816950;1;Economy;6700,00
0005432261130;1;Economy;6700,00
0005432261095;1;Economy;6700,00
0005432261089;1;Economy;6700,00
0005432816942;1;Economy;6700,00
0005432261117;1;Economy;6700,00
0005432816956;1;Economy;6700,00
0005432261131;1;Economy;6700,00
0005432261105;1;Economy;6700,00
0005432261106;1;Economy;6700,00
0005432288928;1;Economy;6700,00
0005432261104;1;Economy;6700,00
0005432816944;1;Economy;6700,00
0005432261088;1;Economy;6700,00
0005432816941;1;Economy;6700,00
0005433101217;8078;Business;20000,00
0005432391945;8078;Business;20000,00
0005433101189;8078;Business;20000,00
0005433101183;8078;Business;20000,00
0005433101197;8078;Business;20000,00
0005432019787;8078;Business;20000,00
0005432019786;8078;Business;20000,00
0005433101173;8078;Business;20000,00
0005433101216;8078;Business;20000,00
0005433101157;8078;Business;20000,00
0005433101155;8078;Business;20000,00
0005432391946;8078;Business;20000,00
0005433101200;8078;Business;20000,00
0005433101194;8078;Business;20000,00
0005433101161;8078;Business;20000,00
0005433101168;8078;Business;20000,00
0005433101148;8078;Business;20000,00
0005433101176;8078;Business;20000,00
0005432753243;8078;Business;20000,00
0005433101172;8078;Economy;7300,00
0005433101196;8078;Economy;7300,00
0005432751469;8078;Economy;6700,00
0005433101160;8078;Economy;6700,00
0005433101150;8078;Economy;6700,00
0005432019796;8078;Economy;6700,00
0005433101190;8078;Economy;6700,00
0005432045579;8078;Economy;6700,00
0005433101171;8078;Economy;6700,00
0005433101210;8078;Economy;6700,00
0005432019794;8078;Economy;6700,00
0005432019779;8078;Economy;6700,00
0005433101204;8078;Economy;6700,00
0005433101154;8078;Economy;6700,00
0005433101184;8078;Economy;6700,00
0005432753242;8078;Economy;6700,00
0005433101220;8078;Economy;6700,00
0005433101162;8078;Economy;6700,00
0005432019780;8078;Economy;6700,00
0005433101178;8078;Economy;6700,00
0005433101170;8078;Economy;6700,00
0005432019797;8078;Economy;6700,00
0005433101207;8078;Economy;6700,00
0005433101212;8078;Economy;6700,00
0005432019784;8078;Economy;6700,00
0005433101202;8078;Economy;6700,00
0005433101164;8078;Economy;6700,00
0005432019793;8078;Economy;6700,00
0005432677503;8078;Economy;6700,00
0005433101169;8078;Economy;6700,00
0005433101187;8078;Economy;6700,00
0005433101182;8078;Economy;6700,00
0005432044477;8078;Economy;6700,00
0005432019792;8078;Economy;6700,00
0005432044475;8078;Economy;6700,00
0005432019801;8078;Economy;6700,00
0005433101219;8078;Economy;6700,00
0005433101209;8078;Economy;6700,00
0005432045580;8078;Economy;6700,00
0005433101213;8078;Economy;6700,00
0005432019800;8078;Economy;6700,00
0005433101205;8078;Economy;6700,00
0005433101208;8078;Economy;6700,00
0005433101159;8078;Economy;6700,00
0005433101179;8078;Economy;6700,00
0005433101203;8078;Economy;6700,00
0005432019789;8078;Economy;6700,00
0005433101195;8078;Economy;7300,00
0005432019790;8078;Economy;7300,00
0005433101193;8078;Economy;7300,00
0005433101206;8078;Economy;6700,00
0005433101152;8078;Economy;6700,00
0005432019783;8078;Economy;6700,00
0005433101192;8078;Economy;7300,00
0005433101177;8078;Economy;6700,00
0005433101199;8078;Economy;6700,00
0005433101163;8078;Economy;6700,00
0005433101167;8078;Economy;6700,00
0005433101211;8078;Economy;6700,00
0005432019804;8078;Economy;6700,00
0005432019781;8078;Economy;6700,00
0005433101201;8078;Economy;6700,00
0005432751468;8078;Economy;6700,00
0005433101165;8078;Economy;6700,00
0005432045581;8078;Economy;6700,00
0005433101149;8078;Economy;6700,00
0005433101214;8078;Economy;6700,00
0005433101185;8078;Economy;6700,00
0005433101198;8078;Economy;6700,00
0005432019799;8078;Economy;6700,00
0005433101175;8078;Economy;6700,00
0005433101151;8078;Economy;6700,00
0005433101188;8078;Economy;6700,00
0005432019802;8078;Economy;6700,00
0005432019785;8078;Economy;6700,00
0005433101166;8078;Economy;6700,00
0005432677506;8078;Economy;6700,00
0005432391947;8078;Economy;6700,00
0005432019795;8078;Economy;6700,00
0005432019803;8078;Economy;6700,00
0005433101186;8078;Economy;6700,00
0005432677504;8078;Economy;6700,00
0005433101218;8078;Economy;6700,00
0005432019782;8078;Economy;6700,00
0005433101180;8078;Economy;6700,00
0005432019788;8078;Economy;6700,00
0005433101158;8078;Economy;6700,00
0005432019791;8078;Economy;6700,00
0005432677505;8078;Economy;6700,00
0005432044476;8078;Economy;6700,00
0005432753244;8078;Economy;6700,00
0005433101156;8078;Economy;6700,00
0005433101181;8078;Economy;6700,00
0005433101153;8078;Economy;6700,00
0005432019798;8078;Economy;6700,00
0005433101215;8078;Economy;6700,00
0005433101174;8078;Economy;6700,00
0005433101191;8078;Economy;6700,00
0005432901293;8076;Business;20000,00
0005432901302;8076;Business;20000,00
0005432901304;8076;Business;20000,00
0005432901295;8076;Business;20000,00
0005432901298;8076;Economy;7300,00
0005432901310;8076;Economy;7300,00
0005432901307;8076;Economy;7300,00
0005432901309;8076;Economy;6700,00
0005432901308;8076;Economy;6700,00
0005432901297;8076;Economy;6700,00
0005432901300;8076;Economy;6700,00
0005432002040;8076;Economy;6700,00
0005432002041;8076;Economy;6700,00
0005432901299;8076;Economy;6700,00
0005432901303;8076;Economy;7300,00
0005432901296;8076;Economy;6700,00
0005432901306;8076;Economy;6700,00
0005432901294;8076;Economy;6700,00
0005432901311;8076;Economy;6700,00
0005432901301;8076;Economy;6700,00
0005432901305;8076;Economy;6700,00
0005433870692;9671;Economy;6900,00
0005433870691;9671;Economy;6900,00
0005434175681;32374;Economy;6900,00
0005434175678;32374;Economy;6900,00
0005434175680;32374;Economy;6900,00
0005434175679;32374;Economy;6900,00
0005434175682;32374;Economy;6900,00
0005434876559;3490;Business;35000,00
0005435625879;3490;Business;35000,00
0005432798964;3490;Business;35000,00
0005435625862;3490;Business;35000,00
0005435125675;3490;Business;35000,00
0005434876557;3490;Business;35000,00
0005434876620;3490;Business;35000,00
0005434876564;3490;Business;35000,00
0005432798955;3490;Business;35000,00
0005434876651;3490;Business;35000,00
0005432613790;3490;Business;35000,00
0005435125656;3490;Business;35000,00
0005434876581;3490;Business;35000,00
0005435125669;3490;Business;35000,00
0005434876585;3490;Business;35000,00
0005432798962;3490;Business;35000,00
0005435625868;3490;Business;35000,00
0005432798966;3490;Business;35000,00
0005434426109;3490;Business;35000,00
0005435625876;3490;Business;35000,00
0005434426101;3490;Business;35000,00
0005434876593;3490;Business;35000,00
0005434876614;3490;Comfort;19900,00
0005434876575;3490;Business;35000,00
0005435625858;3490;Comfort;19900,00
0005434876565;3490;Comfort;19900,00
0005435125677;3490;Comfort;19900,00
0005434876617;3490;Comfort;19900,00
0005432798969;3490;Comfort;19900,00
0005434876583;3490;Comfort;19900,00
0005435125661;3490;Comfort;19900,00
0005432798961;3490;Comfort;19900,00
0005435625877;3490;Comfort;19900,00
0005434876621;3490;Comfort;19900,00
0005434876636;3490;Comfort;19900,00
0005434937796;3490;Comfort;19900,00
0005435625873;3490;Comfort;19900,00
0005434876558;3490;Comfort;19900,00
0005435125665;3490;Comfort;19900,00
0005435125651;3490;Comfort;19900,00
0005434876650;3490;Comfort;19900,00
0005434876580;3490;Comfort;19900,00
0005434876578;3490;Comfort;19900,00
0005435125663;3490;Comfort;19900,00
0005434426085;3490;Comfort;19900,00
0005432613789;3490;Comfort;19900,00
0005434876633;3490;Comfort;19900,00
0005434426092;3490;Comfort;19900,00
0005435125688;3490;Comfort;19900,00
0005434937810;3490;Comfort;19900,00
0005434426091;3490;Comfort;19900,00
0005434876569;3490;Economy;11700,00
0005435125678;3490;Economy;11700,00
0005434876600;3490;Economy;11700,00
0005432798977;3490;Economy;11700,00
0005434876582;3490;Economy;11700,00
0005434876608;3490;Economy;11700,00
0005434876609;3490;Economy;11700,00
0005432798956;3490;Economy;11700,00
0005434876574;3490;Economy;11700,00
0005434426093;3490;Economy;11700,00
0005434937805;3490;Economy;11700,00
0005435625867;3490;Economy;11700,00
0005434876591;3490;Economy;11700,00
0005435125682;3490;Economy;11700,00
0005435625857;3490;Economy;11700,00
0005434876640;3490;Economy;11700,00
0005435125687;3490;Economy;11700,00
0005435625869;3490;Economy;11700,00
0005434937808;3490;Economy;11700,00
0005435625863;3490;Economy;11700,00
0005434876584;3490;Economy;11700,00
0005435125652;3490;Economy;11700,00
0005435125666;3490;Economy;11700,00
0005434876599;3490;Economy;11700,00
0005435125653;3490;Economy;11700,00
0005434937802;3490;Economy;11700,00
0005435125655;3490;Economy;11700,00
0005435125657;3490;Economy;11700,00
0005435125674;3490;Economy;11700,00
0005432798972;3490;Economy;11700,00
0005434876598;3490;Economy;11700,00
0005434426096;3490;Economy;11700,00
0005434876646;3490;Economy;11700,00
0005434426102;3490;Economy;11700,00
0005435625875;3490;Economy;11700,00
0005434426099;3490;Economy;11700,00
0005435625861;3490;Economy;11700,00
0005434426098;3490;Economy;11700,00
0005434937792;3490;Economy;11700,00
0005434876639;3490;Economy;11700,00
0005434426088;3490;Economy;11700,00
0005434426105;3490;Economy;11700,00
0005434876619;3490;Economy;11700,00
0005434937809;3490;Economy;11700,00
0005434426089;3490;Economy;11700,00
0005434937797;3490;Economy;11700,00
0005434876642;3490;Economy;11700,00
0005435125671;3490;Economy;11700,00
0005432798968;3490;Economy;11700,00
0005432188550;3490;Economy;11700,00
0005434426104;3490;Economy;11700,00
0005434876615;3490;Economy;11700,00
0005434937793;3490;Economy;12800,00
0005432188551;3490;Economy;12800,00
